STATION,STATION_NAME,DATE,PRCP,Measurement Flag,Quality Flag,Source Flag,Time of Observation,SNWD,Measurement Flag,Quality Flag,Source Flag,Time of Observation,SNOW,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TSUN,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMAX,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMIN,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WESD,Measurement Flag,Quality Flag,Source Flag,Time of Observation,AWND,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WDF2,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WDF5,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WSF2,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WSF5,Measurement Flag,Quality Flag,Source Flag,Time of Observation,PGTM,Measurement Flag,Quality Flag,Source Flag,Time of Observation,FMTM,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT09,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT14,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT07,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT01,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT15,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT17,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT06,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT21,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT05,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT02,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT11,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT22,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT04,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT13,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT16,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT08,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT18,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT03,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT10,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT19,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WV03,Measurement Flag,Quality Flag,Source Flag,Time of Observation
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,19960318,0, , ,0,2400,0, , ,0,9999,0, , ,0,9999,-9999, , , ,9999,83, , ,0,2400,-28, , ,0,2400,0, , ,0,9999,35, , ,X,9999,140, , ,X,9999,130, , ,X,9999,76, , ,X,9999,89, , ,X,9999,1422, , ,X,9999,1423, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,19960319,0, , ,0,2400,0, , ,0,9999,0, , ,0,9999,-9999, , , ,9999,39, , ,0,2400,-6, , ,0,2400,0, , ,0,9999,84, , ,X,9999,360, , ,X,9999,360, , ,X,9999,148, , ,X,9999,192, , ,X,9999,1837, , ,X,9999,1838, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,19960320,0, , ,0,2400,0, , ,0,9999,0, , ,0,9999,-9999, , , ,9999,17, , ,0,2400,-50, , ,0,2400,0, , ,0,9999,110, , ,X,9999,360, , ,X,9999,10, , ,X,9999,165, , ,X,9999,237, , ,X,9999,439, , ,X,9999,440, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,19960321,0,T, ,0,2400,0, , ,0,9999,0,T, ,0,9999,-9999, , , ,9999,28, , ,0,2400,-72, , ,0,2400,0, , ,0,9999,55, , ,X,9999,350, , ,X,9999,360, , ,X,9999,94, , ,X,9999,125, , ,X,9999,507, , ,X,9999,113, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,19960322,0, , ,0,2400,0, , ,0,9999,0, , ,0,9999,-9999, , , ,9999,78, , ,0,2400,-44, , ,0,2400,0, , ,0,9999,51, , ,X,9999,290, , ,X,9999,300, , ,X,9999,98, , ,X,9999,125, , ,X,9999,1500, , ,X,9999,1614, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,19960323,0, , ,0,2400,0, , ,0,9999,0, , ,0,9999,-9999, , , ,9999,72, , ,0,2400,-67, , ,0,2400,0, , ,0,9999,36, , ,X,9999,130, , ,X,9999,120, , ,X,9999,76, , ,X,9999,89, , ,X,9999,2308, , ,X,9999,1345, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,19960324,119, , ,0,2400,0, , ,0,9999,3, , ,0,9999,-9999, , , ,9999,139, , ,0,2400,17, , ,0,2400,0, , ,0,9999,54, , ,X,9999,150, , ,X,9999,200, , ,X,9999,112, , ,X,9999,143, , ,X,9999,2129, , ,X,9999,720, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,1, , ,0,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,19960325,20, , ,0,2400,0, , ,0,9999,5, , ,0,9999,-9999, , , ,9999,133, , ,0,2400,-89, , ,0,2400,0, , ,0,9999,98, , ,X,9999,220, , ,X,9999,220, , ,X,9999,170, , ,X,9999,228, , ,X,9999,605, , ,X,9999,437, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,1, , ,0,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,19960326,0,T, ,0,2400,0, , ,0,9999,0,T, ,0,9999,-9999, , , ,9999,-83, , ,0,2400,-111, , ,0,2400,0, , ,0,9999,76, , ,X,9999,310, , ,X,9999,320, , ,X,9999,130, , ,X,9999,161, , ,X,9999,1112, , ,X,9999,1112, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,19960327,0, , ,0,2400,0, , ,0,9999,0, , ,0,9999,-9999, , , ,9999,-6, , ,0,2400,-111, , ,0,2400,0, , ,0,9999,33, , ,X,9999,130, , ,X,9999,140, , ,X,9999,94, , ,X,9999,107, , ,X,9999,1059, , ,X,9999,1015, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,19960328,0, , ,0,2400,0, , ,0,9999,0, , ,0,9999,-9999, , , ,9999,44, , ,0,2400,-22, , ,0,2400,0, , ,0,9999,45, , ,X,9999,10, , ,X,9999,10, , ,X,9999,76, , ,X,9999,94, , ,X,9999,2306, , ,X,9999,1857, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,19960329,0, , ,0,2400,0, , ,0,9999,0, , ,0,9999,-9999, , , ,9999,50, , ,0,2400,-17, , ,0,2400,0, , ,0,9999,45, , ,X,9999,20, , ,X,9999,30, , ,X,9999,80, , ,X,9999,94, , ,X,9999,1622, , ,X,9999,1614, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,19960330,0, , ,0,2400,0, , ,0,9999,0, , ,0,9999,-9999, , , ,9999,83, , ,0,2400,0, , ,0,2400,0, , ,0,9999,34, , ,X,9999,120, , ,X,9999,140, , ,X,9999,80, , ,X,9999,98, , ,X,9999,1113, , ,X,9999,1108, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,19960331,13, , ,0,2400,0, , ,0,9999,0, , ,0,9999,-9999, , , ,9999,83, , ,0,2400,-11, , ,0,2400,0, , ,0,9999,55, , ,X,9999,20, , ,X,9999,360, , ,X,9999,98, , ,X,9999,125, , ,X,9999,909, , ,X,9999,1319, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,19960401,0,T, ,0,2400,0, , ,0,9999,0,T, ,0,9999,-9999, , , ,9999,44, , ,0,2400,-28, , ,0,2400,0, , ,0,9999,38, , ,X,9999,40, , ,X,9999,40, , ,X,9999,67, , ,X,9999,89, , ,X,9999,1117, , ,X,9999,1134, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,19960402,3, , ,0,2400,0, , ,0,9999,5, , ,0,9999,-9999, , , ,9999,111, , ,0,2400,-6, , ,0,2400,0, , ,0,9999,55, , ,X,9999,10, , ,X,9999,10, , ,X,9999,98, , ,X,9999,116, , ,X,9999,2016, , ,X,9999,2350, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,19960403,48, , ,0,2400,0, , ,0,9999,0, , ,0,9999,-9999, , , ,9999,67, , ,0,2400,11, , ,0,2400,0, , ,0,9999,66, , ,X,9999,20, , ,X,9999,360, , ,X,9999,116, , ,X,9999,134, , ,X,9999,1408, , ,X,9999,1409, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,19960404,30, , ,0,2400,0, , ,0,9999,0,T, ,0,9999,-9999, , , ,9999,11, , ,0,2400,-33, , ,0,2400,0, , ,0,9999,77, , ,X,9999,10, , ,X,9999,20, , ,X,9999,125, , ,X,9999,165, , ,X,9999,1320, , ,X,9999,1620, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,X,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,19960405,0, , ,0,2400,0, , ,0,9999,0, , ,0,9999,-9999, , , ,9999,22, , ,0,2400,-56, , ,0,2400,0, , ,0,9999,40, , ,X,9999,40, , ,X,9999,20, , ,X,9999,89, , ,X,9999,103, , ,X,9999,1240, , ,X,9999,1512, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,19960406,0, , ,0,2400,0, , ,0,9999,0, , ,0,9999,-9999, , , ,9999,28, , ,0,2400,-39, , ,0,2400,0, , ,0,9999,45, , ,X,9999,50, , ,X,9999,50, , ,X,9999,76, , ,X,9999,94, , ,X,9999,1721, , ,X,9999,1702, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,19960407,0, , ,0,2400,0, , ,0,9999,0, , ,0,9999,-9999, , , ,9999,28, , ,0,2400,-50, , ,0,2400,0, , ,0,9999,40, , ,X,9999,50, , ,X,9999,20, , ,X,9999,94, , ,X,9999,107, , ,X,9999,1219, , ,X,9999,1519, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,19960408,0,T, ,0,2400,0, , ,0,9999,0,T, ,0,9999,-9999, , , ,9999,17, , ,0,2400,-50, , ,0,2400,0, , ,0,9999,23, , ,X,9999,60, , ,X,9999,50, , ,X,9999,63, , ,X,9999,72, , ,X,9999,1437, , ,X,9999,1428, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,19960409,0, , ,0,2400,0, , ,0,9999,0, , ,0,9999,-9999, , , ,9999,78, , ,0,2400,-6, , ,0,2400,0, , ,0,9999,38, , ,X,9999,360, , ,X,9999,360, , ,X,9999,80, , ,X,9999,112, , ,X,9999,1048, , ,X,9999,1048, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,19960410,0, , ,0,2400,0, , ,0,9999,0, , ,0,9999,-9999, , , ,9999,167, , ,0,2400,0, , ,0,2400,0, , ,0,9999,36, , ,X,9999,130, , ,X,9999,130, , ,X,9999,76, , ,X,9999,80, , ,X,9999,1523, , ,X,9999,1517, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,19960411,3, , ,0,2400,0, , ,0,9999,0, , ,0,9999,-9999, , , ,9999,267, , ,0,2400,44, , ,0,2400,0, , ,0,9999,61, , ,X,9999,220, , ,X,9999,210, , ,X,9999,130, , ,X,9999,152, , ,X,9999,1408, , ,X,9999,1426, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,1, , ,0,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,19960412,0,T, ,0,2400,0, , ,0,9999,0, , ,0,9999,-9999, , , ,9999,78, , ,0,2400,22, , ,0,2400,0, , ,0,9999,63, , ,X,9999,50, , ,X,9999,20, , ,X,9999,130, , ,X,9999,148, , ,X,9999,320, , ,X,9999,1220, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,19960413,0, , ,0,2400,0, , ,0,9999,0, , ,0,9999,-9999, , , ,9999,50, , ,0,2400,6, , ,0,2400,0, , ,0,9999,60, , ,X,9999,20, , ,X,9999,360, , ,X,9999,94, , ,X,9999,116, , ,X,9999,1224, , ,X,9999,2217, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,19960414,86, , ,0,2400,0, , ,0,9999,0,T, ,0,9999,-9999, , , ,9999,33, , ,0,2400,6, , ,0,2400,0, , ,0,9999,59, , ,X,9999,20, , ,X,9999,20, , ,X,9999,94, , ,X,9999,116, , ,X,9999,218, , ,X,9999,239, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,1, , ,0,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,19960415,246, , ,0,2400,0, , ,0,9999,61, , ,0,9999,-9999, , , ,9999,61, , ,0,2400,6, , ,0,2400,0, , ,0,9999,54, , ,X,9999,300, , ,X,9999,330, , ,X,9999,107, , ,X,9999,134, , ,X,9999,1324, , ,X,9999,1302, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,1, , ,0,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,19960416,25, , ,0,2400,0, , ,0,9999,18, , ,0,9999,-9999, , , ,9999,106, , ,0,2400,11, , ,0,2400,0, , ,0,9999,54, , ,X,9999,320, , ,X,9999,300, , ,X,9999,103, , ,X,9999,125, , ,X,9999,1421, , ,X,9999,1307, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
